set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
1938	948.1864483377577	735.810066580187	684.342528317407	0.0	0.0	706.9448605859536	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1939	990.9530162315054	798.919166786387	665.9992414368883	0.0	0.0	747.2796175413027	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1940	1058.7539265898556	932.2195062055772	566.822450171234	0.0	0.0	761.377724311353	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1941	1175.5463715671692	1062.3660724124584	362.97873508277587	0.0	0.0	736.6603744494433	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1942	1156.726151640997	1028.9044658717753	481.5647553110295	0.0	0.0	699.1829750506154	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1943	1002.326484029886	992.32544717086	527.1064575533204	0.0	0.0	652.6812869080185	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1944	794.9334661706281	1039.4555312988728	453.7629689808784	0.0	0.0	614.4967107443645	4488.916547643766	0.0	267.866666666666	0.0	0.0	146.940028127034
1945	1169.378613481418	993.8842092221671	355.0880696136097	0.0	0.0	611.8571175302458	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1946	1255.3980621976962	855.5043312234254	335.1052585511088	0.0	0.0	602.2855031594219	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1947	1176.3637221670565	825.6258577735791	344.20037326967	0.0	0.0	602.1111155259215	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1948	1096.782330857648	777.1280228287753	404.4969027282702	0.0	0.0	612.2789609244153	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1949	1107.0633328333067	799.2919904363592	373.46125197663605	0.0	0.0	634.2710447496006	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1950	1179.002987394365	856.8818031211168	259.39261546714835	0.0	0.0	683.4717614613871	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1951	1266.077532320346	870.4621541164482	179.39260615912022	0.0	0.0	727.5836865806076	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1952	1289.4894117368844	896.8896735059683	166.40373221519468	0.0	0.0	758.3641910818519	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1953	1363.1186805666973	925.3424163741588	279.05605496766583	0.0	0.0	776.1485238738256	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1954	1476.0901789667223	1004.0658643301732	244.0660901107609	0.0	0.0	779.3520573085273	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1955	1579.6641531529801	1123.529738421275	219.5736525233717	0.0	0.0	766.3020438626453	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1956	1652.9020056919178	1136.0326325697267	258.53663614974545	0.0	0.0	750.5003036120736	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1957	1719.7252344176652	1123.5252017276352	292.0823201316515	0.0	0.0	731.0060012282045	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1958	1805.518207872561	1127.8855561459386	333.7678551475328	0.0	0.0	711.5493161110712	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1959	1757.2074605936539	1099.3030931805574	378.8800253836572	0.0	0.0	700.9208603035861	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1960	1725.5129233433256	1088.7606884302631	423.63274799187735	0.0	0.0	702.2241882102805	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1961	1673.6463740751233	1006.1415849575262	451.79296956952163	0.0	0.0	714.11444760131	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1962	1629.287105058738	971.6634766300419	451.98472243230384	0.0	0.0	731.3379040045434	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1963	1601.1394573503612	1058.021103188501	480.4378114306538	0.0	0.0	759.7191922740077	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1964	1723.4976996045154	1157.6107472433175	371.1382069360717	0.0	0.0	761.2246713311839	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1965	1887.7636955351968	1186.4163005399234	295.8625207127045	0.0	0.0	732.1429991959701	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1966	1786.68703070242	1183.4311496724895	329.24578347586845	0.0	0.0	697.3259839833426	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1967	1653.9134406727294	1191.1913341515296	382.5435034014413	0.0	0.0	654.8527911919774	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1968	1428.2586339528555	1175.2562894503235	375.14252616880117	0.0	0.0	618.704498523026	4497.133515494616	0.0	251.9	0.0	0.0	144.333310190836
1969	923.59424827562	1341.7829816753756	297.6093995494532	0.0	0.0	592.2827206611217	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1970	908.8126023419724	1254.539694566689	276.80513092252386	0.0	0.0	580.8039974048697	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1971	889.0144659458481	1259.0687503773074	264.5964269810854	0.0	0.0	579.0819641560287	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1972	859.3133591117028	1256.0874434549926	256.0153121075192	0.0	0.0	587.9563812935057	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1973	845.8311176739319	1251.8281994928282	257.55050757856475	0.0	0.0	608.9077955165377	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1974	931.76066544714	1252.7222534587374	220.8641014827919	0.0	0.0	644.9933400762438	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1975	988.7857628596736	1214.1134393893562	241.90455070114743	0.0	0.0	680.6152585798071	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1976	1130.8279379249348	1187.4300190124366	232.62395172603118	0.0	0.0	706.4159382610135	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1977	1154.1029658221432	1223.2598007426993	197.77717202473588	0.0	0.0	721.2489000402765	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1978	1131.7664608005998	1310.7778878408094	201.87640362463017	0.0	0.0	725.3698459680016	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1979	1148.7460003660526	1369.5885508380254	255.9906419726732	0.0	0.0	718.8831375452102	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1980	1217.0571633215795	1405.1059470900375	305.76052325926554	0.0	0.0	706.2723754807058	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1981	1181.1019267398692	1412.7346717142373	311.98166195151657	0.0	0.0	694.2575028184727	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1982	1204.283813263073	1431.7450768048536	335.57626803740175	0.0	0.0	678.4901668154307	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1983	1311.6958417421479	1438.6593927270144	352.8315694215612	0.0	0.0	670.9018046218333	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1984	1286.9425224799409	1410.335522681181	390.565813066223	0.0	0.0	676.0087703337804	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1985	1297.9381919628258	1384.765840967808	397.54738011722054	0.0	0.0	693.208390051606	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1986	1279.6917885157975	1369.9061637148586	283.05252379710913	0.0	0.0	724.6803590750646	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1987	1244.1644249150065	1418.8310923629936	205.25167899674665	0.0	0.0	766.4308347092098	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1988	1322.958161419773	1519.9412949382531	199.15129118734137	0.0	0.0	779.7214818794777	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1989	1321.7578487781082	1573.1915276973511	224.53457832226033	0.0	0.0	754.1394221320384	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1990	1349.064540458242	1553.159476950148	241.33637517196863	0.0	0.0	707.7349645960218	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1991	1201.6130829213319	1520.136754229538	174.9841896446809	0.0	0.0	654.6526619110798	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1992	1018.8797526731198	1468.8276728135306	178.9103659431655	0.0	0.0	615.7722228053419	4509.992906367368	0.0	239.099999999999	0.0	0.0	155.355134328206
1993	936.1770564514278	459.5875336005684	439.0913366415116	0.0	0.0	606.771303692498	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1994	819.463419594752	439.5624999018635	592.4753689175784	0.0	0.0	600.5775363654108	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1995	808.1449974508803	429.7998145803937	630.5644800049567	0.0	0.0	602.2676535163573	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1996	767.879763130001	434.22469973242266	656.885890909607	0.0	0.0	618.7486882885455	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1997	747.0734095063867	436.83002268593657	696.3128198546462	0.0	0.0	658.231167620034	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1998	749.0335812398073	456.9513046846493	539.5557208185942	0.0	0.0	733.029390749352	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
1999	869.5603512482761	486.70049255435305	456.56581579477853	0.0	0.0	821.356164643222	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2000	1003.4426090077703	491.1227054158992	496.06799287903175	0.0	0.0	852.002021508549	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2001	1031.4858883948891	493.9944258209586	514.3803355712591	0.0	0.0	843.0900863352938	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2002	1050.8380977292588	505.15312349487664	387.28565513778506	0.0	0.0	824.736811581479	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2003	1087.1108577049804	511.75663376616416	308.0392411385656	0.0	0.0	807.3272869620369	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2004	1120.3539153863396	501.4925082137279	507.06358778066016	0.0	0.0	784.3256861348195	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2005	1098.5539087006548	486.54022031170894	618.6592233555135	0.0	0.0	763.5962727917325	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2006	1069.7104126708648	485.37568252117967	730.3911362089923	0.0	0.0	747.6626960255084	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2007	982.6028977386467	485.8247524877357	872.4832785610209	0.0	0.0	735.546670735379	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2008	903.7572044058193	484.523658071524	871.3881695227558	0.0	0.0	731.6739080001435	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2009	872.3839515708296	480.5563759699427	729.4907462082679	0.0	0.0	738.4544929750049	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2010	828.3542970288393	488.43992346386733	588.4475202356189	0.0	0.0	762.749696937658	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2011	787.7987579383517	498.45826079482384	632.5436293026668	0.0	0.0	814.3133591337194	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2012	940.8328834479576	517.2645556932898	623.3810728716468	0.0	0.0	832.9299713173008	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2013	1079.2658356531635	542.8602076080128	604.3008530103234	0.0	0.0	808.2015111314702	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2014	1073.541527870239	537.2797394710851	548.4266874044971	0.0	0.0	755.9139883654369	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2015	920.4079431658732	546.1214504906627	478.77995794607307	0.0	0.0	692.7915528249048	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2016	859.3417085376817	554.9031660577643	417.08720856973844	0.0	0.0	649.4932122474821	4501.548842450712	0.0	219.5	0.0	0.0	146.88332748413
2017	1462.4262474218058	84.39024539251328	251.2440373477426	0.0	0.0	636.0205487998126	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2018	1498.8752638746078	73.7891345252326	262.2129227083718	0.0	0.0	628.6251021728755	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2019	1296.706651245274	69.2857292583066	320.10176010122535	0.0	0.0	630.5227705271739	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2020	1231.7501294194142	68.77353504154411	320.3218058584728	0.0	0.0	645.9441853893901	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2021	1207.9107351751525	70.03213091087261	296.24198486700453	0.0	0.0	685.9360262028754	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2022	1262.704305783871	73.43374386268249	248.711803924909	0.0	0.0	760.1640892265676	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2023	1251.4841774482475	79.4080331418945	281.44252908094614	0.0	0.0	846.380318683705	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2024	1297.8415250332166	80.40764353893084	340.00454033419226	0.0	0.0	874.8620997255	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2025	1230.9927652249633	79.95321528659294	360.10686783140363	0.0	0.0	857.9589456580829	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2026	1316.5197748470355	82.80072977718245	335.79645997030013	0.0	0.0	831.5328045729143	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2027	1378.6425340053452	86.20730055814836	338.0822977501947	0.0	0.0	805.3318676530287	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2028	1482.6467166866578	88.13985202760719	345.2453895115944	0.0	0.0	782.79598758087	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2029	1458.7663575134336	88.86553534531436	346.81656586624433	0.0	0.0	764.1907149970564	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2030	1336.9563443913569	87.56363214508816	355.1904484592908	0.0	0.0	751.3778682232664	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2031	1183.1264222392974	87.59041708189686	352.14829311690465	0.0	0.0	740.9460486695175	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2032	972.7258575218808	90.28277692489605	389.7485283386257	0.0	0.0	739.2270658329123	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2033	939.1713252273893	89.14330037171439	406.4556565263968	0.0	0.0	749.2019803083332	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2034	1138.1202119457798	85.60591614030248	372.65570849615324	0.0	0.0	781.3426411400917	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2035	1154.774344112328	87.4488098339372	313.4805474328025	0.0	0.0	825.0759577465042	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2036	1228.6815736688795	87.93841505466027	272.5045227377128	0.0	0.0	839.8964259203116	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2037	1399.2069546657776	85.13071683230605	327.03893527988333	0.0	0.0	808.8313324506048	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2038	1359.5696790015531	85.80683296774606	320.1214786208013	0.0	0.0	755.9738695306638	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2039	1287.0007152326948	89.88144638188109	225.62492787526688	0.0	0.0	692.2912641327279	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2040	1208.9345677344086	90.30908984744735	169.8257323099482	0.0	0.0	648.5445061926183	4491.768734785064	0.0	219.5	0.0	0.0	147.593519592285
2041	875.4988190182186	0.0	574.9548490927286	0.0	0.0	623.0311724878273	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2042	838.9726016727489	0.0	463.16110052851485	0.0	0.0	612.0666027763725	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2043	752.0203933240434	0.0	593.0689109645242	0.0	0.0	611.3953619623152	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2044	780.0799258634903	0.0	610.1583596437007	0.0	0.0	623.731666056618	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2045	792.4812089921214	0.0	582.8052304538003	0.0	0.0	658.7700656133031	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2046	763.9457289474312	0.0	446.3998675172227	0.0	0.0	725.689833382606	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2047	697.3646434388962	0.0	475.56494547686617	0.0	0.0	808.7169074876356	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2048	616.3502700579421	0.0	491.82787604300455	0.0	0.0	848.5963989944077	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2049	723.1019345685521	0.0	479.07260789587343	0.0	0.0	838.2523503429977	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2050	673.9286707674119	0.0	557.9206614425518	0.0	0.0	815.7094407884166	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2051	785.4233066786444	0.0	494.79321011570227	0.0	0.0	794.7319466723233	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2052	745.8048289921195	0.0	451.63233632984435	0.0	0.0	779.7701001960007	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2053	824.7605385118657	0.0	536.5030238323891	0.0	0.0	765.5264902260292	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2054	750.9613432745055	0.0	590.3126782075376	0.0	0.0	753.601213690909	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2055	717.2643322257285	0.0	639.4959913636817	0.0	0.0	745.1625909673348	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2056	723.8500621626528	0.0	742.408895530107	0.0	0.0	743.3662770530334	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2057	649.651602542772	0.0	826.8564233187434	0.0	0.0	753.5284851690953	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2058	710.6262724484293	0.0	801.724780574665	0.0	0.0	776.1195075325146	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2059	704.3396713377327	0.0	744.8455279189847	0.0	0.0	817.4818888326303	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2060	798.1089436509392	0.0	582.624156969311	0.0	0.0	837.8078012685737	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2061	758.4567388640257	0.0	477.1820539600346	0.0	0.0	808.332070961515	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2062	738.3665067049346	0.0	599.9999361496892	0.0	0.0	757.6047016452658	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2063	748.8404416193215	0.0	449.3109875794143	0.0	0.0	692.2546447210418	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2064	831.8693438329393	0.0	375.05450172766257	0.0	0.0	649.2993854539463	4511.482809730946	0.0	208.266666666666	0.0	0.0	139.175070699055
2065	843.5170331091596	0.0	707.2599576725337	0.0	0.0	603.2723915448618	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2066	866.0512433351886	0.0	649.5499076094845	0.0	0.0	593.8924055960787	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2067	806.4413121408484	0.0	919.0736193316943	0.0	0.0	592.2234338040033	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2068	770.2585705243395	0.0	1145.6547597458991	0.0	0.0	603.0711107101273	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2069	774.9425192924703	0.0	1112.9876833736748	0.0	0.0	636.9978310742237	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2070	832.6445557184337	0.0	790.459999500417	0.0	0.0	699.4491018605984	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2071	846.3508895037593	0.0	591.3648668013643	0.0	0.0	782.8600801979927	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2072	736.1722065701117	0.0	631.0831537324889	0.0	0.0	816.7755964549692	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2073	738.9737728192582	0.0	747.2759034682483	0.0	0.0	808.291691175719	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2074	810.6252136737486	0.0	796.390337433472	0.0	0.0	791.310235766477	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2075	900.0294851941322	0.0	812.1959067585208	0.0	0.0	773.9530364586141	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2076	917.4463291706496	0.0	796.4381875951942	0.0	0.0	752.7537542395867	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2077	989.9278889465762	0.0	887.0570158530751	0.0	0.0	738.4216833078965	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2078	1025.45417671201	0.0	954.4256179910317	0.0	0.0	728.7306443807137	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2079	1081.5006687979246	0.0	1012.3087640853813	0.0	0.0	715.3801903099918	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2080	1071.9930210332484	0.0	961.1063446842253	0.0	0.0	712.5848117084482	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2081	979.3807588819733	0.0	958.6360106387781	0.0	0.0	724.3466914075204	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2082	968.5964278649844	0.0	970.4958534646016	0.0	0.0	744.3171109057797	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2083	1003.62083291843	0.0	814.6370848886278	0.0	0.0	783.1613328102035	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2084	1143.1227557655009	0.0	452.5000553854882	0.0	0.0	801.5139600291815	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2085	1353.9705866987838	0.0	549.3752306969282	0.0	0.0	777.6596753829524	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2086	1279.1774279181466	0.0	609.6588410312285	0.0	0.0	726.6888574463808	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
2087	1133.4978617422526	0.0	282.6824409733074	0.0	0.0	668.0737205066406	4542.1599903108445	0.0	200.5	0.0	0.0	135.30418243408198
